x;result;tay_iterations;tay_time;cfiterations;cf_time
7946.4898;8.9804856;124067;0.001109;451;7e-06
7950.4769;8.9809872;124130;0.001106;451;7e-06
7954.465;8.9814887;124192;0.001083;451;6e-06
7958.4541;8.98199;124254;0.001096;451;7e-06
7962.4442;8.9824913;124317;0.001108;451;7e-06
7966.4353;8.9829924;124379;0.001085;451;6e-06
7970.4274;8.9834934;124441;0.001085;452;7e-06
7974.4205;8.9839943;124504;0.001086;452;6e-06
7978.4146;8.984495;124566;0.001105;452;6e-06
7982.4097;8.9849956;124629;0.001088;452;7e-06
7986.4058;8.9854961;124691;0.00111;452;7e-06
7990.4029;8.9859965;124753;0.001129;452;6e-06
7994.401;8.9864967;124816;0.001113;452;7e-06
7998.4001;8.9869968;124878;0.001089;452;7e-06
8002.4002;8.9874968;124941;0.001123;452;7e-06
8006.4013;8.9879967;125003;0.001091;453;7e-06
8010.4034;8.9884964;125066;0.001091;453;6e-06
8014.4065;8.988996;125128;0.001115;453;7e-06
8018.4106;8.9894955;125190;0.001116;453;7e-06
8022.4157;8.9899949;125253;0.001093;453;7e-06
8026.4218;8.9904941;125315;0.001117;453;6e-06
8030.4289;8.9909932;125378;0.001094;453;7e-06
8034.437;8.9914922;125441;0.001103;453;7e-06
8038.4461;8.9919911;125503;0.001094;454;7e-06
8042.4562;8.9924898;125566;0.001117;454;6e-06
8046.4673;8.9929884;125629;0.001104;454;6e-06
8050.4794;8.9934869;125691;0.001097;454;7e-06
8054.4925;8.9939853;125754;0.001098;454;6e-06
8058.5066;8.9944835;125816;0.001117;454;7e-06
8062.5217;8.9949816;125879;0.001099;454;8e-06
8066.5378;8.9954796;125942;0.001123;454;7e-06
8070.5549;8.9959775;126005;0.001119;454;7e-06
8074.573;8.9964753;126067;0.0011;455;8e-06
8078.5921;8.9969729;126130;0.001123;455;7e-06
8082.6122;8.9974704;126193;0.001125;455;8e-06
8086.6333;8.9979678;126256;0.001102;455;7e-06
8090.6554;8.998465;126319;0.001123;455;6e-06
8094.6785;8.9989621;126382;0.001126;455;7e-06
8098.7026;8.9994591;126444;0.001103;455;7e-06
8102.7277;8.999956;126507;0.001113;455;6e-06
8106.7538;9.0004528;126570;0.001104;455;7e-06
8110.7809;9.0009494;126633;0.001104;456;6e-06
8114.809;9.0014459;126696;0.001121;456;6e-06
8118.8381;9.0019423;126759;0.001106;456;7e-06
8122.8682;9.0024386;126821;0.00113;456;7e-06
8126.8993;9.0029347;126884;0.001128;456;6e-06
8130.9314;9.0034307;126948;0.001131;456;7e-06
8134.9645;9.0039266;127010;0.001108;456;7e-06
8138.9986;9.0044224;127073;0.001139;456;7e-06
8143.0337;9.0049181;127136;0.001131;456;7e-06
8147.0698;9.0054136;127199;0.001133;457;7e-06
8151.1069;9.005909;127262;0.001134;457;7e-06
8155.145;9.0064043;127326;0.001111;457;7e-06
8159.1841;9.0068994;127388;0.001111;457;7e-06
8163.2242;9.0073945;127451;0.001135;457;7e-06
8167.2653;9.0078894;127515;0.001112;457;7e-06
8171.3074;9.0083842;127578;0.001125;457;7e-06
8175.3505;9.0088789;127641;0.001113;457;7e-06
8179.3946;9.0093734;127705;0.001115;457;6e-06
8183.4397;9.0098678;127767;0.001134;458;7e-06
8187.4858;9.0103621;127830;0.001139;458;8e-06
8191.5329;9.0108563;127894;0.001116;458;7e-06
8195.581;9.0113504;127957;0.001143;458;7e-06
8199.6301;9.0118443;128020;0.001141;458;7e-06
8203.6802;9.0123381;128083;0.001118;458;7e-06
8207.7313;9.0128318;128146;0.00116;458;6e-06
8211.7834;9.0133254;128210;0.001119;458;7e-06
8215.8365;9.0138188;128273;0.001119;458;7e-06
8219.8906;9.0143122;128337;0.001143;459;7e-06
8223.9457;9.0148054;128400;0.001144;459;8e-06
8228.0018;9.0152985;128463;0.001121;459;7e-06
8232.0589;9.0157914;128526;0.001146;459;7e-06
8236.117;9.0162843;128590;0.001146;459;7e-06
8240.1761;9.016777;128653;0.001122;459;7e-06
8244.2362;9.0172696;128716;0.001152;459;7e-06
8248.2973;9.0177621;128780;0.001123;459;7e-06
8252.3594;9.0182544;128843;0.001124;460;7e-06
8256.4225;9.0187467;128907;0.001155;460;7e-06
8260.4866;9.0192388;128970;0.001149;460;7e-06
8264.5517;9.0197308;129033;0.001148;460;7e-06
8268.6178;9.0202226;129097;0.001158;460;7e-06
8272.6849;9.0207144;129161;0.001151;460;7e-06
8276.753;9.021206;129224;0.001127;460;6e-06
8280.8221;9.0216975;129287;0.001159;460;7e-06
8284.8922;9.0221889;129351;0.001129;460;6e-06
8288.9633;9.0226802;129414;0.001128;461;7e-06
8293.0354;9.0231713;129478;0.001161;461;7e-06
8297.1085;9.0236623;129542;0.001154;461;7e-06
8301.1826;9.0241533;129606;0.001131;461;7e-06
8305.2577;9.024644;129669;0.001131;461;7e-06
8309.3338;9.0251347;129733;0.001156;461;7e-06
8313.4109;9.0256253;129797;0.001132;461;7e-06
8317.489;9.0261157;129860;0.001157;461;7e-06
8321.5681;9.026606;129924;0.001158;461;6e-06
8325.6482;9.0270962;129988;0.001134;462;6e-06
8329.7293;9.0275862;130051;0.001152;462;7e-06
8333.8114;9.0280762;130115;0.001135;462;7e-06
8337.8945;9.028566;130178;0.001135;462;7e-06
8341.9786;9.0290557;130243;0.001137;462;7e-06
8346.0637;9.0295453;130307;0.001138;462;6e-06
8350.1498;9.0300347;130370;0.001138;462;7e-06
8354.2369;9.0305241;130434;0.001162;462;8e-06
8358.325;9.0310133;130498;0.001139;462;7e-06
8362.4141;9.0315024;130562;0.001139;463;6e-06
8366.5042;9.0319914;130625;0.001174;463;7e-06
8370.5953;9.0324803;130689;0.001165;463;7e-06
8374.6874;9.032969;130753;0.001141;463;7e-06
8378.7805;9.0334576;130817;0.001174;463;6e-06
8382.8746;9.0339462;130881;0.001166;463;7e-06
8386.9697;9.0344345;130945;0.001142;463;7e-06
8391.0658;9.0349228;131009;0.001176;463;7e-06
8395.1629;9.035411;131073;0.001143;463;8e-06
8399.261;9.035899;131137;0.001145;464;6e-06
8403.3601;9.0363869;131201;0.001178;464;7e-06
8407.4602;9.0368747;131265;0.001169;464;7e-06
8411.5613;9.0373624;131329;0.001145;464;7e-06
8415.6634;9.0378499;131393;0.001175;464;7e-06
8419.7665;9.0383374;131457;0.001172;464;7e-06
8423.8706;9.0388247;131521;0.001148;464;7e-06
8427.9757;9.0393119;131585;0.001176;464;7e-06
8432.0818;9.039799;131649;0.001148;464;7e-06
8436.1889;9.0402859;131714;0.001174;465;7e-06
8440.297;9.0407728;131778;0.001172;465;7e-06
8444.4061;9.0412595;131842;0.001174;465;7e-06
8448.5162;9.0417461;131906;0.001175;465;7e-06
8452.6273;9.0422326;131970;0.001173;465;7e-06
8456.7394;9.042719;132035;0.001152;465;8e-06
8460.8525;9.0432052;132098;0.001153;465;7e-06
8464.9666;9.0436913;132163;0.001186;465;7e-06
8469.0817;9.0441774;132227;0.001154;465;7e-06
8473.1978;9.0446633;132292;0.001155;466;7e-06
8477.3149;9.045149;132356;0.001187;466;7e-06
8481.433;9.0456347;132420;0.001155;466;8e-06
8485.5521;9.0461202;132484;0.001179;466;7e-06
8489.6722;9.0466057;132548;0.001173;466;6e-06
8493.7933;9.047091;132613;0.001182;466;7e-06
8497.9154;9.0475762;132677;0.001182;466;8e-06
8502.0385;9.0480612;132742;0.001157;466;7e-06
8506.1626;9.0485462;132806;0.001183;467;7e-06
8510.2877;9.049031;132871;0.001159;467;8e-06
8514.4138;9.0495157;132935;0.001159;467;7e-06
8518.5409;9.0500003;133000;0.001193;467;7e-06
8522.669;9.0504848;133063;0.00116;467;8e-06
8526.7981;9.0509692;133128;0.001161;467;7e-06
8530.9282;9.0514534;133193;0.001191;467;7e-06
8535.0593;9.0519376;133257;0.001187;467;8e-06
8539.1914;9.0524216;133322;0.001163;467;7e-06
8543.3245;9.0529055;133386;0.001188;468;7e-06
8547.4586;9.0533893;133451;0.001189;468;7e-06
8551.5937;9.0538729;133516;0.001165;468;7e-06
8555.7298;9.0543565;133580;0.001188;468;7e-06
8559.8669;9.0548399;133644;0.001166;468;8e-06
8564.005;9.0553232;133710;0.001167;468;6e-06
8568.1441;9.0558064;133774;0.001178;468;7e-06
8572.2842;9.0562895;133839;0.001193;468;8e-06
8576.4253;9.0567725;133903;0.001168;468;7e-06
8580.5674;9.0572553;133967;0.001202;469;7e-06
8584.7105;9.057738;134032;0.001194;469;7e-06
8588.8546;9.0582207;134097;0.001169;469;8e-06
8592.9997;9.0587032;134162;0.001171;469;7e-06
8597.1458;9.0591855;134226;0.001207;469;7e-06
8601.2929;9.0596678;134292;0.001198;469;7e-06
8605.441;9.0601499;134356;0.001197;469;7e-06
8609.5901;9.060632;134420;0.001199;469;7e-06
8613.7402;9.0611139;134486;0.001173;469;7e-06
8617.8913;9.0615957;134551;0.001174;470;7e-06
8622.0434;9.0620774;134615;0.001194;470;7e-06
8626.1965;9.0625589;134680;0.0012;470;8e-06
8630.3506;9.0630404;134745;0.001175;470;7e-06
8634.5057;9.0635217;134810;0.00119;470;7e-06
8638.6618;9.064003;134875;0.001201;470;7e-06
8642.8189;9.0644841;134940;0.001177;470;7e-06
8646.977;9.064965;135005;0.001187;470;7e-06
8651.1361;9.0654459;135069;0.001178;470;7e-06
8655.2962;9.0659267;135135;0.001179;471;7e-06
8659.4573;9.0664073;135200;0.001205;471;7e-06
8663.6194;9.0668878;135264;0.001211;471;7e-06
8667.7825;9.0673683;135329;0.00118;471;7e-06
8671.9466;9.0678486;135394;0.001181;471;7e-06
8676.1117;9.0683287;135460;0.001215;471;7e-06
8680.2778;9.0688088;135525;0.001208;471;7e-06
8684.4449;9.0692888;135590;0.001182;471;7e-06
8688.613;9.0697686;135655;0.001216;471;7e-06
8692.7821;9.0702483;135720;0.001209;472;7e-06
8696.9522;9.0707279;135785;0.00121;472;1.8e-05
8701.1233;9.0712074;135850;0.001184;472;7e-06
8705.2954;9.0716868;135916;0.001242;472;7e-06
8709.4685;9.072166;135981;0.001187;472;8e-06
8713.6426;9.0726452;136045;0.001213;472;7e-06
8717.8177;9.0731242;136111;0.001232;472;7e-06
8721.9938;9.0736031;136176;0.001189;472;7e-06
8726.1709;9.0740819;136242;0.001189;473;7e-06
8730.349;9.0745606;136306;0.00122;473;7e-06
8734.5281;9.0750392;136372;0.001215;473;7e-06
8738.7082;9.0755176;136437;0.001191;473;7e-06
8742.8893;9.075996;136502;0.001216;473;7e-06
8747.0714;9.0764742;136567;0.001223;473;7e-06
8751.2545;9.0769523;136633;0.001218;473;7e-06
8755.4386;9.0774303;136698;0.001193;473;7e-06
8759.6237;9.0779082;136763;0.001219;473;7e-06
8763.8098;9.078386;136829;0.001195;474;7e-06
8767.9969;9.0788636;136894;0.001195;474;7e-06
8772.185;9.0793412;136960;0.001213;474;7e-06
8776.3741;9.0798186;137025;0.001195;474;7e-06
8780.5642;9.0802959;137091;0.001196;474;8e-06
8784.7553;9.0807731;137155;0.001223;474;7e-06
8788.9474;9.0812502;137222;0.001245;474;7e-06
8793.1405;9.0817272;137287;0.001198;474;7e-06
8797.3346;9.0822041;137353;0.001199;474;7e-06
8801.5297;9.0826808;137417;0.001208;475;7e-06
8805.7258;9.0831574;137484;0.0012;475;7e-06
8809.9229;9.083634;137548;0.001205;475;7e-06
8814.121;9.0841104;137614;0.001235;475;7e-06
8818.3201;9.0845867;137680;0.001226;475;7e-06
8822.5202;9.0850628;137746;0.001203;475;7e-06
8826.7213;9.0855389;137812;0.001226;475;7e-06
8830.9234;9.0860149;137877;0.00124;475;7e-06
8835.1265;9.0864907;137943;0.001229;475;7e-06
8839.3306;9.0869664;138008;0.001204;476;7e-06
8843.5357;9.087442;138074;0.001222;476;7e-06
8847.7418;9.0879175;138140;0.001205;476;7e-06
8851.9489;9.0883929;138205;0.001205;476;7e-06
8856.157;9.0888682;138271;0.001206;476;7e-06
8860.3661;9.0893434;138336;0.001245;476;7e-06
8864.5762;9.0898184;138402;0.001207;476;7e-06
8868.7873;9.0902933;138469;0.001209;476;7e-06
8872.9994;9.0907682;138533;0.00125;476;7e-06
8877.2125;9.0912429;138599;0.00121;477;8e-06
8881.4266;9.0917175;138665;0.001234;477;7e-06
8885.6417;9.092192;138731;0.001211;477;7e-06
8889.8578;9.0926663;138797;0.001247;477;7e-06
8894.0749;9.0931406;138863;0.001237;477;7e-06
8898.293;9.0936147;138929;0.001211;477;7e-06
8902.5121;9.0940888;138995;0.001249;477;7e-06
8906.7322;9.0945627;139061;0.001239;477;7e-06
8910.9533;9.0950365;139126;0.001213;477;1.6e-05
8915.1754;9.0955102;139192;0.001214;478;7e-06
8919.3985;9.0959838;139258;0.001246;478;7e-06
8923.6226;9.0964573;139324;0.001242;478;7e-06
8927.8477;9.0969306;139390;0.001215;478;7e-06
8932.0738;9.0974039;139456;0.001239;478;7e-06
8936.3009;9.097877;139523;0.001217;478;7e-06
8940.529;9.09835;139588;0.001218;478;7e-06
8944.7581;9.0988229;139654;0.001226;478;7e-06
8948.9882;9.0992957;139720;0.001256;479;7e-06
8953.2193;9.0997684;139786;0.00122;479;7e-06
8957.4514;9.100241;139853;0.001219;479;7e-06
8961.6845;9.1007135;139919;0.001247;479;7e-06
8965.9186;9.1011858;139984;0.001221;479;7e-06
8970.1537;9.1016581;140050;0.001222;479;7e-06
8974.3898;9.1021302;140117;0.00126;479;7e-06
8978.6269;9.1026022;140183;0.001259;479;7e-06
8982.865;9.1030741;140249;0.001249;479;7e-06
8987.1041;9.1035459;140315;0.001224;480;7e-06
8991.3442;9.1040176;140382;0.001248;480;7e-06
8995.5853;9.1044892;140448;0.001251;480;7e-06
8999.8274;9.1049607;140514;0.001226;480;8e-06
9004.0705;9.105432;140580;0.001226;480;7e-06
9008.3146;9.1059033;140647;0.001257;480;7e-06
9012.5597;9.1063744;140713;0.001253;480;7e-06
9016.8058;9.1068454;140779;0.001228;480;7e-06
9021.0529;9.1073163;140846;0.001247;480;7e-06
9025.301;9.1077871;140912;0.001229;481;8e-06
9029.5501;9.1082578;140978;0.00123;481;7e-06
9033.8002;9.1087284;141044;0.00123;481;7e-06
9038.0513;9.1091989;141111;0.001271;481;7e-06
9042.3034;9.1096692;141177;0.001232;481;8e-06
9046.5565;9.1101395;141244;0.001234;481;7e-06
9050.8106;9.1106096;141310;0.001262;481;7e-06
9055.0657;9.1110796;141377;0.001234;481;9e-06
9059.3218;9.1115495;141443;0.001259;481;8e-06
9063.5789;9.1120193;141510;0.00126;482;7e-06
9067.837;9.112489;141575;0.001263;482;8e-06
9072.0961;9.1129586;141642;0.001262;482;7e-06
9076.3562;9.1134281;141709;0.001262;482;7e-06
9080.6173;9.1138974;141775;0.001237;482;7e-06
9084.8794;9.1143667;141842;0.001277;482;7e-06
9089.1425;9.1148358;141909;0.00124;482;8e-06
9093.4066;9.1153049;141975;0.00124;482;7e-06
9097.6717;9.1157738;142042;0.00124;482;7e-06
9101.9378;9.1162426;142108;0.001259;483;8e-06
9106.2049;9.1167113;142175;0.001241;483;8e-06
9110.473;9.1171799;142242;0.001242;483;8e-06
9114.7421;9.1176484;142308;0.001243;483;7e-06
9119.0122;9.1181168;142375;0.001255;483;7e-06
9123.2833;9.118585;142442;0.001269;483;7e-06
9127.5554;9.1190532;142508;0.001243;483;7e-06
9131.8285;9.1195212;142575;0.001259;483;7e-06
9136.1026;9.1199892;142642;0.001271;483;7e-06
9140.3777;9.120457;142709;0.001245;484;7e-06
9144.6538;9.1209247;142775;0.001245;484;7e-06
9148.9309;9.1213923;142842;0.001283;484;7e-06
9153.209;9.1218598;142909;0.001274;484;7e-06
9157.4881;9.1223272;142976;0.001274;484;8e-06
9161.7682;9.1227945;143042;0.001274;484;7e-06
9166.0493;9.1232616;143109;0.001271;484;7e-06
9170.3314;9.1237287;143176;0.001276;484;7e-06
9174.6145;9.1241956;143243;0.001276;485;7e-06
9178.8986;9.1246625;143310;0.00125;485;7e-06
9183.1837;9.1251292;143377;0.001271;485;7e-06
9187.4698;9.1255958;143444;0.001278;485;7e-06
9191.7569;9.1260624;143511;0.001252;485;7e-06
9196.045;9.1265288;143578;0.001252;485;7e-06
9200.3341;9.1269951;143645;0.001288;485;7e-06
9204.6242;9.1274613;143712;0.00128;485;7e-06
9208.9153;9.1279273;143778;0.001254;485;7e-06
9213.2074;9.1283933;143845;0.001254;486;7e-06
9217.5005;9.1288592;143913;0.00129;486;7e-06
9221.7946;9.1293249;143980;0.001282;486;8e-06
9226.0897;9.1297906;144047;0.001256;486;7e-06
9230.3858;9.1302561;144114;0.001268;486;7e-06
9234.6829;9.1307215;144181;0.001291;486;7e-06
9238.981;9.1311869;144248;0.001285;486;7e-06
9243.2801;9.1316521;144315;0.001259;486;7e-06
9247.5802;9.1321172;144383;0.001275;486;7e-06
9251.8813;9.1325822;144450;0.00126;487;7e-06
9256.1834;9.1330471;144517;0.00126;487;7e-06
9260.4865;9.1335119;144584;0.001261;487;7e-06
9264.7906;9.1339765;144651;0.00132;487;7e-06
9269.0957;9.1344411;144718;0.001262;487;8e-06
9273.4018;9.1349055;144786;0.001263;487;7e-06
9277.7089;9.1353699;144853;0.001263;487;8e-06
9282.017;9.1358341;144920;0.001304;487;7e-06
9286.3261;9.1362983;144987;0.001265;487;7e-06
9290.6362;9.1367623;145055;0.001265;488;8e-06
9294.9473;9.1372262;145122;0.001265;488;8e-06
9299.2594;9.13769;145189;0.001314;488;8e-06
9303.5725;9.1381537;145257;0.001267;488;7e-06
9307.8866;9.1386173;145324;0.001268;488;8e-06
9312.2017;9.1390808;145392;0.001268;488;7e-06
9316.5178;9.1395442;145459;0.0013;488;7e-06
9320.8349;9.1400075;145526;0.001269;488;7e-06
9325.153;9.1404706;145594;0.00127;488;7e-06
9329.4721;9.1409337;145661;0.001304;489;7e-06
9333.7922;9.1413967;145728;0.001302;489;7e-06
9338.1133;9.1418595;145796;0.001271;489;7e-06
9342.4354;9.1423222;145863;0.001272;489;7e-06
9346.7585;9.1427849;145930;0.001311;489;7e-06
9351.0826;9.1432474;145999;0.001308;489;7e-06
9355.4077;9.1437098;146066;0.001274;489;7e-06
9359.7338;9.1441721;146133;0.001274;489;7e-06
9364.0609;9.1446343;146202;0.001288;489;7e-06
9368.389;9.1450964;146268;0.001309;490;8e-06
9372.7181;9.1455584;146336;0.001304;490;7e-06
9377.0482;9.1460203;146404;0.001276;490;7e-06
9381.3793;9.1464821;146472;0.001289;490;7e-06
9385.7114;9.1469437;146539;0.001312;490;7e-06
9390.0445;9.1474053;146607;0.001279;490;7e-06
9394.3786;9.1478668;146674;0.001279;490;7e-06
9398.7137;9.1483281;146742;0.001292;490;7e-06
9403.0498;9.1487894;146810;0.001318;490;7e-06
9407.3869;9.1492505;146877;0.001308;491;7e-06
9411.725;9.1497115;146945;0.001282;491;7e-06
9416.0641;9.1501724;147013;0.001319;491;7e-06
9420.4042;9.1506333;147081;0.001317;491;7e-06
9424.7453;9.151094;147148;0.001311;491;7e-06
9429.0874;9.1515546;147216;0.001284;491;7e-06
9433.4305;9.1520151;147284;0.001296;491;7e-06
9437.7746;9.1524755;147352;0.001295;491;7e-06
9442.1197;9.1529358;147420;0.001285;492;8e-06
9446.4658;9.153396;147488;0.001287;492;8e-06
9450.8129;9.153856;147556;0.001298;492;8e-06
9455.161;9.154316;147624;0.001328;492;7e-06
9459.5101;9.1547759;147691;0.001289;492;7e-06
9463.8602;9.1552356;147759;0.001288;492;7e-06
9468.2113;9.1556953;147827;0.001299;492;8e-06
9472.5634;9.1561548;147895;0.001321;492;7e-06
9476.9165;9.1566143;147963;0.001292;492;7e-06
9481.2706;9.1570736;148031;0.001292;493;7e-06
9485.6257;9.1575328;148099;0.001293;493;8e-06
9489.9818;9.157992;148168;0.001313;493;8e-06
9494.3389;9.158451;148235;0.001293;493;8e-06
9498.697;9.1589099;148303;0.001293;493;7e-06
9503.0561;9.1593687;148371;0.001322;493;7e-06
9507.4162;9.1598274;148439;0.00132;493;7e-06
9511.7773;9.160286;148508;0.001295;493;7e-06
9516.1394;9.1607445;148575;0.001296;493;7e-06
9520.5025;9.1612029;148644;0.001296;494;7e-06
9524.8666;9.1616612;148712;0.001339;494;7e-06
9529.2317;9.1621194;148780;0.001298;494;8e-06
9533.5978;9.1625774;148848;0.001298;494;8e-06
9537.9649;9.1630354;148917;0.001299;494;7e-06
9542.333;9.1634933;148984;0.001317;494;7e-06
9546.7021;9.163951;149053;0.0013;494;8e-06
9551.0722;9.1644087;149121;0.001302;494;7e-06
9555.4433;9.1648662;149189;0.001302;494;7e-06
9559.8154;9.1653237;149258;0.001317;495;7e-06
9564.1885;9.165781;149326;0.001312;495;7e-06
9568.5626;9.1662383;149394;0.00133;495;7e-06
9572.9377;9.1666954;149462;0.001303;495;1.8e-05
9577.3138;9.1671524;149530;0.001305;495;7e-06
9581.6909;9.1676093;149599;0.001318;495;7e-06
9586.069;9.1680662;149667;0.001333;495;7e-06
9590.4481;9.1685229;149735;0.001307;495;8e-06
9594.8282;9.1689795;149804;0.001308;495;7e-06
9599.2093;9.169436;149872;0.001332;496;7e-06
9603.5914;9.1698924;149941;0.001336;496;7e-06
9607.9745;9.1703487;150010;0.001337;496;8e-06
9612.3586;9.1708049;150078;0.001309;496;7e-06
9616.7437;9.171261;150146;0.001327;496;7e-06
9621.1298;9.171717;150214;0.001338;496;8e-06
9625.5169;9.1721729;150283;0.00131;496;7e-06
9629.905;9.1726286;150352;0.001311;496;8e-06
9634.2941;9.1730843;150421;0.001325;496;7e-06
9638.6842;9.1735399;150489;0.001343;497;7e-06
9643.0753;9.1739953;150558;0.001341;497;7e-06
9647.4674;9.1744507;150626;0.001314;497;7e-06
9651.8605;9.174906;150695;0.001315;497;8e-06
9656.2546;9.1753611;150763;0.001339;497;8e-06
9660.6497;9.1758162;150831;0.001344;497;8e-06
9665.0458;9.1762711;150901;0.001316;497;7e-06
9669.4429;9.176726;150969;0.001317;497;7e-06
9673.841;9.1771807;151038;0.001325;498;7e-06
9678.2401;9.1776353;151107;0.001346;498;7e-06
9682.6402;9.1780899;151176;0.001326;498;7e-06
9687.0413;9.1785443;151244;0.001319;498;7e-06
9691.4434;9.1789986;151313;0.001355;498;7e-06
9695.8465;9.1794529;151381;0.00133;498;7e-06
9700.2506;9.179907;151451;0.001321;498;7e-06
9704.6557;9.180361;151519;0.001322;498;8e-06
9709.0618;9.1808149;151587;0.001322;498;7e-06
9713.4689;9.1812687;151656;0.001333;499;8e-06
9717.877;9.1817224;151725;0.001324;499;7e-06
9722.2861;9.1821761;151794;0.001324;499;7e-06
9726.6962;9.1826296;151863;0.001324;499;7e-06
9731.1073;9.183083;151932;0.001343;499;7e-06
9735.5194;9.1835363;152001;0.001335;499;8e-06
9739.9325;9.1839895;152070;0.001355;499;8e-06
9744.3466;9.1844425;152139;0.001327;499;8e-06
9748.7617;9.1848955;152208;0.001328;499;7e-06
9753.1778;9.1853484;152277;0.001354;500;7e-06
9757.5949;9.1858012;152345;0.001357;500;8e-06
9762.013;9.1862539;152414;0.001329;500;8e-06
9766.4321;9.1867065;152483;0.001357;500;7e-06
9770.8522;9.187159;152552;0.001343;500;7e-06
9775.2733;9.1876113;152621;0.001339;500;8e-06
9779.6954;9.1880636;152690;0.001331;500;7e-06
9784.1185;9.1885158;152760;0.001333;500;7e-06
9788.5426;9.1889678;152829;0.001333;500;8e-06
9792.9677;9.1894198;152898;0.001357;501;7e-06
9797.3938;9.1898717;152967;0.001334;501;7e-06
9801.8209;9.1903234;153036;0.001335;501;7e-06
9806.249;9.1907751;153105;0.001336;501;7e-06
9810.6781;9.1912267;153174;0.001348;501;7e-06
9815.1082;9.1916781;153244;0.001368;501;7e-06
9819.5393;9.1921295;153313;0.001337;501;7e-06
9823.9714;9.1925807;153382;0.001337;501;7e-06
9828.4045;9.1930319;153451;0.001338;501;7e-06
9832.8386;9.1934829;153520;0.001348;502;8e-06
9837.2737;9.1939339;153589;0.00134;502;7e-06
9841.7098;9.1943847;153659;0.00134;502;8e-06
9846.1469;9.1948355;153728;0.001341;502;7e-06
9850.585;9.1952861;153798;0.001352;502;7e-06
9855.0241;9.1957367;153866;0.001353;502;8e-06
9859.4642;9.1961871;153937;0.001342;502;7e-06
9863.9053;9.1966374;154005;0.001343;502;7e-06
9868.3474;9.1970877;154075;0.001344;502;8e-06
9872.7905;9.1975378;154144;0.001364;503;7e-06
9877.2346;9.1979878;154214;0.001371;503;7e-06
9881.6797;9.1984378;154283;0.001376;503;8e-06
9886.1258;9.1988876;154352;0.001374;503;7e-06
9890.5729;9.1993373;154421;0.001347;503;7e-06
9895.021;9.199787;154492;0.001412;503;8e-06
9899.4701;9.2002365;154561;0.001391;503;7e-06
9903.9202;9.2006859;154631;0.001349;503;7e-06
9908.3713;9.2011353;154700;0.001349;504;7e-06
9912.8234;9.2015845;154770;0.00135;504;7e-06
